capability_id,capability_name,gap_type,source_or_algorithm,runtime_service,endpoint_or_contract,data_state,coverage_state,origin_classification,required_action
CAP-9009C336E45D,Ndsp Prepare Reset Contract Then Run V7 V10 2,NO_UI_MAPPING,backups/recovery-permission-fix-v10-3/20260727_195553/ndsp_prepare_reset_contract_then_run_v7_v10_2.sh::ndsp_prepare_reset_contract_then_run_v7_v10_2,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-913701031FC7,Select User By Id,NO_UI_MAPPING,backend/ndsp_admin_extension.cjs::selectUserById,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,ON_MAIN,Map capability to an approved screen and visible component
CAP-9194D34E554D,L09 Momentum Engine,NO_UI_MAPPING,backend/layers/canonical_v1/quality/l09_momentum_engine.py::l09_momentum_engine,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-925576F38DE9,Entitlements,NO_UI_MAPPING,backend/commercial/canonical_v1/entitlements.py::entitlements,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-927C62C1846B,Ndsp Post Patch Test Ar,NO_UI_MAPPING,scripts/tests/ndsp_post_patch_test_AR.sh::ndsp_post_patch_test_AR,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-92B89F605A68,Prod Schema,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_8_20260730_092054/work/prod-schema.sql::prod-schema,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-92F6B796DD2F,Score Form,MOCK_DATA,frontend/shared/ndsp-register-submit-bridge-v152.js::scoreForm,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-931E56E35D55,Frontend Contract,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /me/channels/telegram/verify,UNKNOWN,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-935E1E26D22F,Dqsrisk State,NO_UI_MAPPING,backend/app/support_layers/quality/decision_quality_stack.py::DQSRiskState,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9370A06B6AFD,Ndsp Canonical User Portal V79,NO_UI_MAPPING,backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/ndsp-canonical-user-portal-v79.js::ndsp-canonical-user-portal-v79,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-93C283AFF399,Accounts Daemon,NO_UI_MAPPING,{ path=/usr/libexec/accounts-daemon ; argv[]=/usr/libexec/accounts-daemon ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },accounts-daemon.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-93DD0F3859D4,Tdl V2 Policy Admin,NO_UI_MAPPING,apps/ndsp-governance-bridge/policies/admin_snapshot/tdl_v2_policy_admin.py,ndsp-governance-bridge.service,POST /timing/disable,UNKNOWN,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-93DD6E4539D2,Ndsp Button Binding Audit V5,NO_UI_MAPPING,tests/ndsp_button_binding_audit_v5.py::ndsp_button_binding_audit_v5,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9405F35E6E7F,Ndsp Canonical User Portal V86,NO_UI_MAPPING,backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/ndsp-canonical-user-portal-v86.js::ndsp-canonical-user-portal-v86,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-943DEF53265C,Test Canonical Orchestrator Smoke,NO_UI_MAPPING,backend/layers/canonical_v1/tests/test_orchestrator_smoke.py::TestCanonicalOrchestratorSmoke,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-945D34B96341,User Operational Compat,NO_UI_MAPPING,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /api/auth/register-trial,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-946607083D09,L6 Direction Authority,NO_UI_MAPPING,backend/layers/direction/l6_direction_authority.py::l6_direction_authority,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-94A88EAF69B6,Staging Schema,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_13_20260730_103616/work/staging-schema.sql::staging-schema,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-9526E76597B8,Prod Schema.Canonical,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_5_20260730_081517/work/prod-schema.canonical.sql::prod-schema.canonical,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-95C1D370DEFA,Index Bw 1Ea 8,NO_UI_MAPPING,backups/commercial-live-preview-no-nginx/20260726_053254/portal-commercial-preview.previous/assets/index-BW_1ea-8.js::index-BW_1ea-8,nginx.service,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-95CC41040BDF,Ndsp Restore Mandatory Governance,NO_UI_MAPPING,backend/app/ndsp_governance/decision_output_policy.py::_ndsp_restore_mandatory_governance,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-96191E616A68,Ndsp Safe Backup Before Patch En,NO_UI_MAPPING,scripts/backup/ndsp_safe_backup_before_patch_EN.sh::ndsp_safe_backup_before_patch_EN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-968B626DE9C3,Admin Registration Decision,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py::admin_registration_decision,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-97112AE5ED8B,Ndsp Commercial Auth Payment Staging,NO_UI_MAPPING,{ path=/opt/ndsp-commercial-auth-payment-staging/releases/20260730_103616-source-staging-v1-13/run-staging.sh ; argv[]=/opt/ndsp-commercial-auth-payment-staging/releases/20260730_103616-source-staging-v1-13/run-staging.sh ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-commercial-auth-payment-staging.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-978D970F265C,Ndsp Alert Audit,NO_UI_MAPPING,apps/ndsp-governance-bridge/policies/ndsp_alert_audit.py::ndsp_alert_audit,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-97C0885FC638,Count Elite Trial Users,NO_UI_MAPPING,apps/ndsp-governance-bridge/policies/elite_trial_capacity.py::count_elite_trial_users,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-98156F574B28,Risk Warnings,NO_UI_MAPPING,backend/app/support_layers/scenario/scenario_engine.py::_risk_warnings,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-98386BEB7419,Scenario,NO_UI_MAPPING,backend/simulation/canonical_v1/scenario.py::scenario,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-984BE24F14FF,Decision Summary Cards,MOCK_DATA,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js::decisionSummaryCards,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-98594541698F,Ndsp Business Ops,NO_UI_MAPPING,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /usr/local/lib/ndsp-business-ops/app.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-business-ops.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-9866D4AE9D59,Update User Status,NO_UI_MAPPING,backend/ndsp_admin_ui_proxy.cjs::updateUserStatus,ndsp-admin-ui-proxy.service,GET /api/admin-ui/health|GET /api/admin-ui/summary|GET /api/admin-ui/users|GET /api/admin-ui/payments|GET /api/admin-ui/trials|GET /api/admin-ui/packages|GET /api/admin-ui/markets|GET /api/admin-ui/alerts|POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|GET /api/admin-ui/backups|GET /api/admin-ui/governance|POST /api/admin-ui/action,REAL_SNAPSHOT,UI_PARTIAL,ON_MAIN,Map capability to an approved screen and visible component
CAP-9878B8F2D69B,Latest Cot Report,NO_UI_MAPPING,backend/layers/canonical_v1/data/cot_validity_gate.py::LatestCotReport,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-987DAC51EA7A,Current Authority Key,NO_UI_MAPPING,backend/ndsp_tdl_trade_horizon_addons.cjs::currentAuthorityKey,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,ON_MAIN,Map capability to an approved screen and visible component
CAP-98D17D8C420D,Ndsp Phase0 Baseline,NO_UI_MAPPING,ndsp_phase0_baseline.sh::ndsp_phase0_baseline,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-995CB0187474,Dynamic Decision Texts,NO_UI_MAPPING,backend/ndsp-live-decision-quality/server.py::dynamic_decision_texts,ndsp-live-decision-quality.service,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,REAL_SNAPSHOT,SERVICE_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-996E29239712,Require Admin,NO_UI_MAPPING,apps/ndsp-governance-bridge/policies/admin_snapshot/tdl_v2_policy_admin.py::_require_admin,ndsp-governance-bridge.service,GET /auth-debug|GET /policy|POST /policy|POST /timing/enable|POST /timing/disable|GET /auth-debug|GET /policy|POST /policy|POST /timing/enable|POST /timing/disable,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-99BCB7F8D2D9,Compute Tdl Trade Horizon Addons,NO_UI_MAPPING,backend/auth_api/ndsp_tdl_trade_horizon_addons.cjs::computeTdlTradeHorizonAddons,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9A07CD495316,Ja,UNKNOWN_DATA,frontend/public-site/src/i18n/locales/ja.ts::ja,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,ON_MAIN,Complete source-service-API-data-UI evidence chain
CAP-9A0D6997B0A9,Boundary Lock,NO_UI_MAPPING,backend/platform/canonical_v1/boundary_lock.py::boundary_lock,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-9A22FC96CE2A,Evaluate L13 Quality Stack,NO_UI_MAPPING,backend/ndsp_latest_16_layers_logic_functions.py::evaluate_l13_quality_stack,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9A9DC2864A0A,Ndsp Systemd Guard,NO_UI_MAPPING,backend/tools/ndsp/ndsp_systemd_guard.sh::ndsp_systemd_guard,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9AC74E62F774,Preload,NO_UI_MAPPING,{ path=/etc/init.d/preload ; argv[]=/etc/init.d/preload start ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },preload.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-9AD61648867A,Update User Plan,NO_UI_MAPPING,backend/ndsp-access-guard-final/server.js::updateUserPlan,ndsp-access-guard-final.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9ADF707918ED,Ndsp User Login Gateway,NO_UI_MAPPING,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /api/auth/survey/status,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9B6A9F665D36,Determine Tdl Authority,NO_UI_MAPPING,backend/app/ndsp_governance/decision_output_policy.py::determine_tdl_authority,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9BE0DE3ADC89,Generate Report,NO_UI_MAPPING,backend/app/support_layers/scenario/scenario_engine.py::generate_report,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9C5CB756F948,Prod Schema,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_6_20260730_082056/work/prod-schema.sql::prod-schema,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-9C9E08E2F53E,Apply Governance Runtime,NO_UI_MAPPING,apps/ndsp-governance-bridge/policies/governance_runtime.py::apply_governance_runtime,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,SERVICE_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9CDD0F338CA2,Ndsp Capability Activation V27,NO_API_CONTRACT,frontend/user-portal-vite/public/assets/ndsp-capability-activation-v27.js::ndsp-capability-activation-v27,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-9CE3E0097964,Legacy Structure.Test,NO_UI_MAPPING,backend/services/completed_decision/tests/legacy-structure.test.sh::legacy-structure.test,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9DB116AC82A3,Server,NO_UI_MAPPING,backend/server.js,DISCOVERY_REQUIRED,POST /admin/notifications/send,REAL_SNAPSHOT,API_CONNECTED,LOCAL_MODIFIED,Map capability to an approved screen and visible component
CAP-9DB26FAF484F,Tdl Day Logic V2,NO_UI_MAPPING,backend/shared/tdl_day_logic_v2.js::tdl_day_logic_v2,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9DE023F1D3A2,Public User,NO_UI_MAPPING,backend/auth_api/ndsp_register_compat_gateway.cjs::publicUser,ndsp-register-compat-gateway.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-9E4283D45312,Mode Label,UNKNOWN_DATA,frontend/user-portal-vite/src/components/CompletedDecisionsPanelV37.jsx::modeLabel,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-9EAA6B9BF2BC,User Operational Compat,NO_UI_MAPPING,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,GET /api/payments/nowpayments/subscription/status,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9EBA342E67D3,Cot Group Result,NO_UI_MAPPING,backend/app/support_layers/cot/cot_contracts.py::CotGroupResult,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9F0C0925830C,Get User Counts,NO_UI_MAPPING,backend/ndsp-trial-seats-api/server.js::getUserCounts,ndsp-trial-seats-api.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9F3B6AAA223B,Frontend Contract,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /admin/payments/{payment_id}/reject,UNKNOWN,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9F44B4BC2488,Admin Allowed,NO_UI_MAPPING,backend/ndsp-access-guard/server.js::adminAllowed,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9F8B38D66AD6,Find Users Table,NO_UI_MAPPING,backend/ndsp-access-guard-final/server.js::findUsersTable,ndsp-access-guard-final.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-9F90511AB42F,Upower,NO_UI_MAPPING,{ path=/usr/libexec/upowerd ; argv[]=/usr/libexec/upowerd ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },upower.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-A01696BD6181,Index Co7Etf B,NO_UI_MAPPING,backups/commercial-live-preview-no-nginx/20260726_013201/portal-commercial-preview.previous/assets/index-Co7etfB_.js::index-Co7etfB_,nginx.service,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-A060109360E6,Sync Admin Users Json,NO_UI_MAPPING,backend/ndsp_admin_actions_gateway.cjs::syncAdminUsersJson,ndsp-admin-actions.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,ON_MAIN,Map capability to an approved screen and visible component
CAP-A0619F62EEAE,Authorize,NO_UI_MAPPING,backend/auth_api/ndsp_admin_actions_authoritative.cjs::authorize,ndsp-admin-actions.service,GET /api/admin/users/action/health,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-A069C614B1B1,Admin Layers,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py::admin_layers,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
