review_priority,capability_id,capability_name,capability_kind,source_or_algorithm,runtime_service,endpoint_or_contract,data_state,coverage_state,screen,visible_component,origin_classification,required_review
P2,CAP-B4428CF8E186,Attach Tdl Trade Horizon Addons,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_tdl_trade_horizon_addons.cjs::attachTdlTradeHorizonAddons,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-ACFDAF4DAD5E,Auth,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_user_login_gateway.cjs::auth,ndsp-user-login.service,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-784548F2FDAD,Authorize,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_admin_actions_bypass_old_middleware.cjs::authorize,ndsp-admin-actions.service,GET /api/admin-actions/users/action/health|POST /api/admin-actions/users/action,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-DF54F83FC9EB,Authorize,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_admin_actions_authoritative.cjs::authorize,ndsp-admin-actions.service,GET /api/admin/users/action/health,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-0C985C4FB835,Candidate Score,ALGORITHM_OR_BUSINESS_LOGIC,frontend/ndsp-user-portal-v50/public/ndsp-bind-original-back-link-v77.js::candidateScore,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,CURRENT_FRONTEND,frontend/ndsp-user-portal-v50/public/ndsp-bind-original-back-link-v77.js,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-393D853966BA,Candidate Score,ALGORITHM_OR_BUSINESS_LOGIC,frontend/ndsp-user-portal-v50/public/ndsp-login-original-back-link-v76.js::candidateScore,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOGIN,frontend/ndsp-user-portal-v50/public/ndsp-login-original-back-link-v76.js,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-5930A90FD873,Canvas Signal,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_one_device_one_account.sh::canvasSignal,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,REGISTER,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-587C4D012ECD,Completed Decisions Panel V37,ALGORITHM_OR_BUSINESS_LOGIC,frontend/user-portal-vite/src/components/CompletedDecisionsPanelV37.jsx::CompletedDecisionsPanelV37,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REGISTER,frontend/user-portal-vite/src/components/CompletedDecisionsPanelV37.jsx,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-7221B578D5AA,Compute Tdl Trade Horizon Addons,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_tdl_trade_horizon_addons.cjs::computeTdlTradeHorizonAddons,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-59F16279C194,Conflict Engine,ALGORITHM_OR_BUSINESS_LOGIC,backend/orchestration/canonical_v1/conflict_engine.py::conflict_engine,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-39A4FC2ADB6A,Context Engines,ALGORITHM_OR_BUSINESS_LOGIC,backend/intelligence/canonical_v1/context_engines.py::context_engines,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-AEB35386E738,Cot Validity,ALGORITHM_OR_BUSINESS_LOGIC,backend/layers/canonical_v1/core/contracts.py::CotValidity,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-FC41FDD8C092,Create Trial Guard,ALGORITHM_OR_BUSINESS_LOGIC,backend/middleware/trialGuard.js::createTrialGuard,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,PRICING,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-987DAC51EA7A,Current Authority Key,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_tdl_trade_horizon_addons.cjs::currentAuthorityKey,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-E0A94B5D377B,Decision Card V37,ALGORITHM_OR_BUSINESS_LOGIC,frontend/user-portal-vite/src/components/CompletedDecisionsPanelV37.jsx::DecisionCardV37,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REGISTER,frontend/user-portal-vite/src/components/CompletedDecisionsPanelV37.jsx,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-C1DB36617501,Decision Explanation Contract V129,ALGORITHM_OR_BUSINESS_LOGIC,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js::decisionExplanationContractV129,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,LANDING,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-FF04A3FFA67C,Decision From Entry,ALGORITHM_OR_BUSINESS_LOGIC,frontend/user-portal-vite/src/components/CompletedDecisionsPanelV37.jsx::decisionFromEntry,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REGISTER,frontend/user-portal-vite/src/components/CompletedDecisionsPanelV37.jsx,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-CEBA8D26224F,Decision Ledger,ALGORITHM_OR_BUSINESS_LOGIC,backend/evidence/canonical_v1/decision_ledger.py::decision_ledger,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-12E31072A87A,Decision Page,ALGORITHM_OR_BUSINESS_LOGIC,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js::decisionPage,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,LANDING,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-2E1E7FA99FCC,Decision State,ALGORITHM_OR_BUSINESS_LOGIC,backend/layers/canonical_v1/core/contracts.py::DecisionState,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-984BE24F14FF,Decision Summary Cards,ALGORITHM_OR_BUSINESS_LOGIC,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js::decisionSummaryCards,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,LANDING,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-74B246794B32,Decision Summary Cards Legacy V125,ALGORITHM_OR_BUSINESS_LOGIC,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js::decisionSummaryCardsLegacyV125,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,LANDING,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-FB4432B956FA,Decision Trace Attributes,ALGORITHM_OR_BUSINESS_LOGIC,backend/observability/canonical_v1/telemetry.py::decision_trace_attributes,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-790CBD0E1BCE,Delete User Dependencies,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_admin_actions_authoritative.cjs::deleteUserDependencies,ndsp-admin-actions.service,GET /api/admin/users/action/health,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-24225EF8944D,Embedded Decision Layer Summary V134,ALGORITHM_OR_BUSINESS_LOGIC,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js::embeddedDecisionLayerSummaryV134,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,LANDING,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-B4893A636311,Entitlement Decision,ALGORITHM_OR_BUSINESS_LOGIC,backend/services/ndsp-launch-control-v167/server.py::entitlement_decision,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-925576F38DE9,Entitlements,ALGORITHM_OR_BUSINESS_LOGIC,backend/commercial/canonical_v1/entitlements.py::entitlements,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-B6E807178F84,Evaluate Completed Decision,ALGORITHM_OR_BUSINESS_LOGIC,backend/evaluation/canonical_v1/evaluator.py::evaluate_completed_decision,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-4D6846492F26,Evaluate Cot Validity,ALGORITHM_OR_BUSINESS_LOGIC,backend/layers/canonical_v1/data/cot_validity_gate.py::evaluate_cot_validity,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-7E277EBB15C8,Evaluate Data Quality,ALGORITHM_OR_BUSINESS_LOGIC,backend/data_foundation/canonical_v1/data_quality_gate.py::evaluate_data_quality,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-0FFED1B1BA78,Evaluate Golden Signals,ALGORITHM_OR_BUSINESS_LOGIC,backend/layers/canonical_v1/quality/golden_signals.py::evaluate_golden_signals,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-C807F0E54F0D,Expected Cot Cycle,ALGORITHM_OR_BUSINESS_LOGIC,backend/layers/canonical_v1/data/cot_validity_gate.py::ExpectedCotCycle,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-B605828A4A25,Explain Decision,ALGORITHM_OR_BUSINESS_LOGIC,backend/explainability/canonical_v1/explainer.py::explain_decision,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,ADMIN,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-C8A9379D6290,Extract Decision,ALGORITHM_OR_BUSINESS_LOGIC,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js::extractDecision,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,LANDING,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-72FDDE4CBD63,Fetch Decision Bundle,ALGORITHM_OR_BUSINESS_LOGIC,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js::fetchDecisionBundle,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,LANDING,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-7F5DA6A52F4D,Get Auth User,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_nowpayments.cjs::getAuthUser,DISCOVERY_REQUIRED,GET /nowpayments/health|POST /checkout/create|GET /webhooks/nowpayments|POST /webhooks/nowpayments,REAL_LIVE,UI_PARTIAL,SUBSCRIPTION,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-4705DD378719,Get Authority Signs,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_tdl_trade_horizon_addons.cjs::getAuthoritySigns,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-E22DBA05712A,Get User By Email,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_user_login_gateway.cjs::getUserByEmail,ndsp-user-login.service,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-7739F02602D8,Get User By Id,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_user_login_gateway.cjs::getUserById,ndsp-user-login.service,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-AB3C235ED628,Get User Plan Column,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_nowpayments.cjs::getUserPlanColumn,DISCOVERY_REQUIRED,GET /nowpayments/health|POST /checkout/create|GET /webhooks/nowpayments|POST /webhooks/nowpayments,REAL_LIVE,UI_PARTIAL,SUBSCRIPTION,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-AE455CB3C917,Get User Trial Record,ALGORITHM_OR_BUSINESS_LOGIC,backend/middleware/trialGuard.js::getUserTrialRecord,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,PRICING,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-E2BE53CEC0F0,Insert User,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_trial_register_gateway.cjs::insertUser,ndsp-trial-register.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-23348CA30E36,Install Trial Info,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_trial_info.cjs::installTrialInfo,DISCOVERY_REQUIRED,GET /trial/info,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-8D32C8703DCE,Is Decision,ALGORITHM_OR_BUSINESS_LOGIC,frontend/ndsp-user-portal-v50/public/ndsp-multi-timeframe-v86.js::isDecision,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,CURRENT_FRONTEND,frontend/ndsp-user-portal-v50/public/ndsp-multi-timeframe-v86.js,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-C231FDE8F33A,Is Decision Request,ALGORITHM_OR_BUSINESS_LOGIC,frontend/ndsp-user-portal-v50/public/ndsp-v82-runtime-contract-bridge.js::isDecisionRequest,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,CURRENT_FRONTEND,frontend/ndsp-user-portal-v50/public/ndsp-v82-runtime-contract-bridge.js,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-8FF4FBA642FA,Is Trial Plan,ALGORITHM_OR_BUSINESS_LOGIC,backend/middleware/trialGuard.js::isTrialPlan,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,PRICING,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-484CFADD9BEA,L03 Market Direction Context,ALGORITHM_OR_BUSINESS_LOGIC,backend/layers/canonical_v1/direction/l03_market_direction_context.py::l03_market_direction_context,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-A98D5DB42F71,L05 Divergence Engine,ALGORITHM_OR_BUSINESS_LOGIC,backend/layers/canonical_v1/quality/l05_divergence_engine.py::l05_divergence_engine,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-9194D34E554D,L09 Momentum Engine,ALGORITHM_OR_BUSINESS_LOGIC,backend/layers/canonical_v1/quality/l09_momentum_engine.py::l09_momentum_engine,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-E95E0383A2D2,L10 Liquidity Structure Confirmation,ALGORITHM_OR_BUSINESS_LOGIC,backend/layers/canonical_v1/quality/l10_liquidity_structure_confirmation.py::l10_liquidity_structure_confirmation,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-F8B1EB888DF2,L11 Usd Macro Filter,ALGORITHM_OR_BUSINESS_LOGIC,backend/layers/canonical_v1/risk/l11_usd_macro_filter.py::l11_usd_macro_filter,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-314BD6FF968F,L12 Risk Engine,ALGORITHM_OR_BUSINESS_LOGIC,backend/layers/canonical_v1/risk/l12_risk_engine.py::l12_risk_engine,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-DF40660C63CA,L13 Nawaf Golden Signal,ALGORITHM_OR_BUSINESS_LOGIC,backend/layers/canonical_v1/quality/l13_nawaf_golden_signal.py::l13_nawaf_golden_signal,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-D5D7C8174439,L14 Nawaf Enhanced Golden Signal,ALGORITHM_OR_BUSINESS_LOGIC,backend/layers/canonical_v1/quality/l14_nawaf_enhanced_golden_signal.py::l14_nawaf_enhanced_golden_signal,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-57F9FE89ED2E,L15 Devils Advocate,ALGORITHM_OR_BUSINESS_LOGIC,backend/layers/canonical_v1/risk/l15_devils_advocate.py::l15_devils_advocate,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
